16.748,16.727,16.165,16.530,16.627,16.608,17.022,16.861,16.469,17.835,17.821,32.521,35.432,41.770,58.084,63.933,64.842,78.883,95.474,114.299,147.843
16.741,16.819,16.997,16.677,16.762,16.721,17.581,17.774,16.151,15.115,16.235,32.151,24.339,35.980,45.035,54.456,65.654,80.887,109.447,119.254,148.869
16.537,16.577,16.389,16.997,16.745,16.794,16.424,16.184,16.499,16.842,15.848,33.738,24.103,58.759,55.206,63.614,67.554,79.850,98.355,117.360,149.252
16.886,16.653,16.899,16.672,16.430,17.060,16.487,15.610,16.689,16.441,16.487,33.304,33.483,35.466,41.703,57.997,65.839,78.253,95.731,121.933,150.768
16.418,16.741,16.656,16.804,17.247,16.269,16.359,16.948,16.835,16.719,16.736,32.997,48.698,35.682,59.116,58.798,67.509,80.216,96.277,114.840,149.226
16.715,16.754,16.634,16.733,16.144,16.653,16.989,16.867,17.558,16.745,16.847,35.171,33.511,64.130,46.085,53.975,66.451,90.004,94.482,116.528,152.765
16.513,16.514,16.225,16.774,16.784,17.632,17.142,17.876,16.748,16.640,16.225,33.424,35.831,34.861,70.057,61.447,66.155,83.017,95.620,114.226,150.319
16.774,16.917,16.834,16.881,16.704,16.174,17.620,16.279,16.711,16.594,17.067,40.690,31.393,64.384,41.605,53.060,66.039,79.884,96.700,115.548,151.469
17.186,16.432,16.571,16.709,16.590,16.383,15.868,16.338,16.944,16.961,16.650,41.103,36.364,34.283,57.595,63.976,69.956,79.611,96.301,114.000,151.978
16.131,16.552,16.623,16.897,16.559,17.079,18.033,16.631,17.088,16.626,16.250,34.772,32.906,65.132,41.918,52.657,67.289,80.613,96.944,115.408,154.265
16.654,16.652,16.755,16.617,16.850,16.507,15.776,17.098,17.355,16.407,17.055,57.121,30.947,31.761,58.027,65.253,64.650,79.621,93.877,125.012,149.909
16.749,16.781,16.604,17.731,16.754,16.207,16.516,16.671,15.876,16.978,16.366,36.060,33.893,31.364,41.173,53.251,72.163,80.769,97.186,125.385,150.493
17.173,16.615,16.666,16.201,16.540,17.393,17.033,16.513,16.820,16.571,16.842,33.650,32.254,36.666,59.027,62.158,66.813,78.847,96.302,122.036,149.029
16.507,16.457,16.892,17.112,16.899,16.831,17.294,16.731,16.907,16.830,16.896,36.742,33.361,63.187,41.857,53.598,63.677,81.152,119.134,115.000,150.562
-,-,-,-,-,-,-,-,-,-,-,-,-,33.304,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,34.005,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,33.120,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,33.683,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,37.149,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,34.992,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,63.201,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,34.078,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,34.867,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,64.358,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,34.091,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,34.362,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,66.799,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,38.172,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,59.943,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,31.081,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,32.482,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,33.450,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,36.335,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,31.763,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,31.552,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,34.404,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,36.678,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,35.224,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,47.797,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,35.309,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,64.109,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,35.074,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,34.935,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,63.383,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,30.909,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,33.528,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,32.283,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,37.100,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,34.129,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,65.466,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,31.074,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,32.275,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,33.124,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,34.326,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,32.834,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,34.169,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,32.440,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,33.063,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,33.290,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,34.255,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,36.643,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,35.458,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,47.173,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,33.567,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,31.765,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,31.308,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,33.538,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,33.277,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,33.737,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,33.361,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,34.599,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,35.305,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,35.311,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,64.746,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,34.536,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,61.528,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,33.191,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,33.955,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,34.341,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,37.744,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,36.224,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,44.765,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,34.547,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,35.517,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,63.603,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,34.623,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,61.374,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,34.137,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,32.942,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,34.152,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,32.718,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,37.938,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,35.162,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,65.547,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,35.023,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,62.513,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,34.423,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,35.834,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,45.110,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,32.336,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,32.919,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,33.326,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,32.744,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,33.491,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,33.116,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,33.581,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,33.186,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,33.558,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,33.656,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,33.733,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,32.656,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,35.853,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,34.162,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,34.295,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,34.344,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,66.207,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,33.928,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,61.648,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,32.993,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,34.724,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,32.028,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,33.105,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,32.907,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,34.882,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,32.343,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,33.329,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,33.171,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,33.587,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,32.828,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,33.990,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,32.890,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,33.705,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,33.360,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,33.316,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,33.251,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,34.400,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,34.563,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,31.972,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,32.874,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,32.931,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,33.084,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,33.719,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,32.923,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,33.849,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,33.097,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,32.994,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,34.258,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,32.886,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,33.490,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,33.536,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,33.000,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,33.307,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,33.850,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,32.850,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,32.966,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,33.946,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,33.496,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,36.667,-,-,-,-,-,-,-
